año,mes,punto_cruce,cantidad_ciclistas,Calle 1,Calle 2,Calle 1 Id,Calle 2 Id,Mes Id
2015,Marzo,Gorriti y G. Cruz,3709,Gorriti,G. Cruz,21,37,3
2015,Marzo,Cnel. Diaz y Mansilla,3178,Cnel. Diaz,Mansilla,11,32,3
2015,Marzo,11 de Sep y Monroe,1391,11 de Sep,Monroe,22,38,3
2015,Marzo,Arenales y Montevideo,2359,Arenales,Montevideo,12,10,3
2015,Marzo,M.T. Alvear y Uriburu,1096,M.T. Alvear,Uriburu,23,39,3
2015,Marzo,La Pampa y Superi,1678,La Pampa,Superi,24,40,3
2015,Abril,Virrey Cevallos y Chile,3344,Virrey Cevallos,Chile,1,19,4
2015,Abril,Azopardo y Mexico,630,Azopardo,Mexico,2,25,4
2015,Abril,Rincon y Carlos Calvo,2336,Rincon,Carlos Calvo,3,26,4
2015,Abril,Virrey Liniers y C.Calvo,2356,Virrey Liniers,C.Calvo,4,27,4
2015,Abril,Billinghurst y Peron,5508,Billinghurst,Peron,5,28,4
2015,Abril,Del Libertador y Montevideo,2114,Del Libertador,Montevideo,6,10,4
2015,Abril,Corredor Norte y Casares,3699,Corredor Norte,Casares,7,29,4
2015,Abril,EEUU y 33 Orientales,1535,EEUU,33 Orientales,8,30,4
2015,Abril,F. Alcorta y Derecho,2062,F. Alcorta,Derecho,9,31,4
2015,Abril,Montevideo y Peron,3455,Montevideo,Peron,10,28,4
2015,Abril,Potosi y Rawson,1359,Potosi,Rawson,17,33,4
2015,Abril,J. Alvarez y Padilla,1550,J. Alvarez,Padilla,18,34,4
2015,Abril,Chile y Tacuari,1264,Chile,Tacuari,19,35,4
2015,Abril,Serrano y Loyola,3437,Serrano,Loyola,20,36,4
2015,Abril,Gorriti y G. Cruz,3979,Gorriti,G. Cruz,21,37,4
2015,Abril,Cnel. Diaz y Mansilla,3062,Cnel. Diaz,Mansilla,11,32,4
2015,Abril,11 de Sep y Monroe,1387,11 de Sep,Monroe,22,38,4
2015,Abril,Arenales y Montevideo,3037,Arenales,Montevideo,12,10,4
2015,Abril,M.T. Alvear y Uriburu,1275,M.T. Alvear,Uriburu,23,39,4
2015,Abril,La Pampa y Superi,1925,La Pampa,Superi,24,40,4
2015,Mayo,Virrey Cevallos y Chile,3140,Virrey Cevallos,Chile,1,19,5
2015,Mayo,Azopardo y Mexico,1133,Azopardo,Mexico,2,25,5
2015,Mayo,Rincon y Carlos Calvo,2653,Rincon,Carlos Calvo,3,26,5
2015,Mayo,Virrey Liniers y C.Calvo,2874,Virrey Liniers,C.Calvo,4,27,5
2015,Mayo,Billinghurst y Peron,4735,Billinghurst,Peron,5,28,5
2015,Mayo,Del Libertador y Montevideo,2194,Del Libertador,Montevideo,6,10,5
2015,Mayo,Corredor Norte y Casares,3462,Corredor Norte,Casares,7,29,5
2015,Mayo,EEUU y 33 Orientales,1370,EEUU,33 Orientales,8,30,5
2015,Mayo,F. Alcorta y Derecho,2111,F. Alcorta,Derecho,9,31,5
2015,Mayo,Montevideo y Peron,3764,Montevideo,Peron,10,28,5
2015,Mayo,Potosi y Rawson,1720,Potosi,Rawson,17,33,5
2015,Mayo,J. Alvarez y Padilla,1283,J. Alvarez,Padilla,18,34,5
2015,Mayo,Chile y Tacuari,1165,Chile,Tacuari,19,35,5
2015,Mayo,Serrano y Loyola,2665,Serrano,Loyola,20,36,5
2015,Mayo,Gorriti y G. Cruz,3497,Gorriti,G. Cruz,21,37,5
2015,Mayo,Cnel. Diaz y Mansilla,2903,Cnel. Diaz,Mansilla,11,32,5
2015,Mayo,11 de Sep y Monroe,1345,11 de Sep,Monroe,22,38,5
2015,Mayo,Arenales y Montevideo,2598,Arenales,Montevideo,12,10,5
2015,Mayo,M.T. Alvear y Uriburu,1093,M.T. Alvear,Uriburu,23,39,5
2015,Mayo,La Pampa y Superi,1799,La Pampa,Superi,24,40,5
2015,Junio,Virrey Cevallos y Chile,3597,Virrey Cevallos,Chile,1,19,6
2015,Junio,Azopardo y Mexico,932,Azopardo,Mexico,2,25,6
2015,Junio,Rincon y Carlos Calvo,1900,Rincon,Carlos Calvo,3,26,6
2015,Junio,Virrey Liniers y C.Calvo,2203,Virrey Liniers,C.Calvo,4,27,6
2015,Junio,Billinghurst y Peron,5548,Billinghurst,Peron,5,28,6
2015,Junio,Del Libertador y Montevideo,2114,Del Libertador,Montevideo,6,10,6
2015,Junio,Corredor Norte y Casares,3364,Corredor Norte,Casares,7,29,6
2015,Junio,EEUU y 33 Orientales,1314,EEUU,33 Orientales,8,30,6
2015,Junio,F. Alcorta y Derecho,1977,F. Alcorta,Derecho,9,31,6
2015,Junio,Montevideo y Peron,3735,Montevideo,Peron,10,28,6
2015,Junio,Potosi y Rawson,1607,Potosi,Rawson,17,33,6
2015,Junio,J. Alvarez y Padilla,1247,J. Alvarez,Padilla,18,34,6
2015,Junio,Chile y Tacuari,855,Chile,Tacuari,19,35,6
2015,Junio,Serrano y Loyola,2766,Serrano,Loyola,20,36,6
2015,Junio,Gorriti y G. Cruz,3312,Gorriti,G. Cruz,21,37,6
2015,Junio,Cnel. Diaz y Mansilla,2765,Cnel. Diaz,Mansilla,11,32,6
2015,Junio,11 de Sep y Monroe,1228,11 de Sep,Monroe,22,38,6
2015,Junio,Arenales y Montevideo,2252,Arenales,Montevideo,12,10,6
2015,Junio,M.T. Alvear y Uriburu,1375,M.T. Alvear,Uriburu,23,39,6
2015,Junio,La Pampa y Superi,1682,La Pampa,Superi,24,40,6
2015,Julio,Virrey Cevallos y Chile,2374,Virrey Cevallos,Chile,1,19,7
2015,Julio,Azopardo y Mexico,720,Azopardo,Mexico,2,25,7
2015,Julio,Rincon y Carlos Calvo,1674,Rincon,Carlos Calvo,3,26,7
2015,Julio,Virrey Liniers y C.Calvo,2098,Virrey Liniers,C.Calvo,4,27,7
2015,Julio,Billinghurst y Peron,3990,Billinghurst,Peron,5,28,7
2015,Julio,Del Libertador y Montevideo,1842,Del Libertador,Montevideo,6,10,7
2015,Julio,Corredor Norte y Casares,2560,Corredor Norte,Casares,7,29,7
2015,Julio,EEUU y 33 Orientales,900,EEUU,33 Orientales,8,30,7
2015,Julio,F. Alcorta y Derecho,1868,F. Alcorta,Derecho,9,31,7
2015,Julio,Montevideo y Peron,2719,Montevideo,Peron,10,28,7
2015,Julio,Potosi y Rawson,1237,Potosi,Rawson,17,33,7
2015,Julio,J. Alvarez y Padilla,1034,J. Alvarez,Padilla,18,34,7
2015,Julio,Chile y Tacuari,870,Chile,Tacuari,19,35,7
2015,Julio,Serrano y Loyola,2307,Serrano,Loyola,20,36,7
2015,Julio,Gorriti y G. Cruz,2404,Gorriti,G. Cruz,21,37,7
2015,Julio,Cnel. Diaz y Mansilla,1913,Cnel. Diaz,Mansilla,11,32,7
2015,Julio,11 de Sep y Monroe,1208,11 de Sep,Monroe,22,38,7
2015,Julio,Arenales y Montevideo,1964,Arenales,Montevideo,12,10,7
2015,Julio,M.T. Alvear y Uriburu,1237,M.T. Alvear,Uriburu,23,39,7
2015,Julio,La Pampa y Superi,1201,La Pampa,Superi,24,40,7
2015,Agosto,Virrey Cevallos y Chile,2456,Virrey Cevallos,Chile,1,19,8
2015,Agosto,Azopardo y Mexico,1156,Azopardo,Mexico,2,25,8
2015,Agosto,Rincon y Carlos Calvo,1601,Rincon,Carlos Calvo,3,26,8
2015,Agosto,Virrey Liniers y C.Calvo,1571,Virrey Liniers,C.Calvo,4,27,8
2015,Agosto,Billinghurst y Peron,3411,Billinghurst,Peron,5,28,8
2015,Agosto,Del Libertador y Montevideo,1629,Del Libertador,Montevideo,6,10,8
2015,Agosto,Corredor Norte y Casares,2689,Corredor Norte,Casares,7,29,8
2015,Agosto,EEUU y 33 Orientales,980,EEUU,33 Orientales,8,30,8
2015,Agosto,F. Alcorta y Derecho,1396,F. Alcorta,Derecho,9,31,8
2015,Agosto,Montevideo y Peron,2932,Montevideo,Peron,10,28,8
2015,Agosto,Potosi y Rawson,1102,Potosi,Rawson,17,33,8
2015,Agosto,J. Alvarez y Padilla,1026,J. Alvarez,Padilla,18,34,8
2015,Agosto,Chile y Tacuari,956,Chile,Tacuari,19,35,8
2015,Agosto,Serrano y Loyola,2757,Serrano,Loyola,20,36,8
2015,Agosto,Gorriti y G. Cruz,2398,Gorriti,G. Cruz,21,37,8
2015,Agosto,Cnel. Diaz y Mansilla,2140,Cnel. Diaz,Mansilla,11,32,8
2015,Agosto,11 de Sep y Monroe,982,11 de Sep,Monroe,22,38,8
2015,Agosto,Arenales y Montevideo,1529,Arenales,Montevideo,12,10,8
2015,Agosto,M.T. Alvear y Uriburu,1374,M.T. Alvear,Uriburu,23,39,8
2015,Agosto,La Pampa y Superi,1236,La Pampa,Superi,24,40,8
2015,Septiembre,Virrey Cevallos y Chile,2453,Virrey Cevallos,Chile,1,19,9
2015,Septiembre,Azopardo y Mexico,730,Azopardo,Mexico,2,25,9
2015,Septiembre,Rincon y Carlos Calvo,1797,Rincon,Carlos Calvo,3,26,9
2015,Septiembre,Virrey Liniers y C.Calvo,1860,Virrey Liniers,C.Calvo,4,27,9
2015,Septiembre,Billinghurst y Peron,4395,Billinghurst,Peron,5,28,9
2015,Septiembre,Del Libertador y Montevideo,1785,Del Libertador,Montevideo,6,10,9
2015,Septiembre,Corredor Norte y Casares,2660,Corredor Norte,Casares,7,29,9
2015,Septiembre,EEUU y 33 Orientales,1195,EEUU,33 Orientales,8,30,9
2015,Septiembre,F. Alcorta y Derecho,1597,F. Alcorta,Derecho,9,31,9
2015,Septiembre,Montevideo y Peron,3069,Montevideo,Peron,10,28,9
2015,Septiembre,Potosi y Rawson,1341,Potosi,Rawson,17,33,9
2015,Septiembre,J. Alvarez y Padilla,1091,J. Alvarez,Padilla,18,34,9
2015,Septiembre,Chile y Tacuari,1060,Chile,Tacuari,19,35,9
2015,Septiembre,Serrano y Loyola,2118,Serrano,Loyola,20,36,9
2015,Septiembre,Gorriti y G. Cruz,2601,Gorriti,G. Cruz,21,37,9
2015,Septiembre,Cnel. Diaz y Mansilla,2302,Cnel. Diaz,Mansilla,11,32,9
2015,Septiembre,11 de Sep y Monroe,1115,11 de Sep,Monroe,22,38,9
2015,Septiembre,Arenales y Montevideo,1974,Arenales,Montevideo,12,10,9
2015,Septiembre,M.T. Alvear y Uriburu,1770,M.T. Alvear,Uriburu,23,39,9
2015,Septiembre,La Pampa y Superi,1656,La Pampa,Superi,24,40,9
2015,Octubre,Virrey Cevallos y Chile,2557,Virrey Cevallos,Chile,1,19,10
2015,Octubre,Azopardo y Mexico,923,Azopardo,Mexico,2,25,10
2015,Octubre,Rincon y Carlos Calvo,1884,Rincon,Carlos Calvo,3,26,10
2015,Octubre,Virrey Liniers y C.Calvo,1838,Virrey Liniers,C.Calvo,4,27,10
2015,Octubre,Billinghurst y Peron,3924,Billinghurst,Peron,5,28,10
2015,Octubre,Del Libertador y Montevideo,1697,Del Libertador,Montevideo,6,10,10
2015,Octubre,Corredor Norte y Casares,2612,Corredor Norte,Casares,7,29,10
2015,Octubre,EEUU y 33 Orientales,1193,EEUU,33 Orientales,8,30,10
2015,Octubre,F. Alcorta y Derecho,1768,F. Alcorta,Derecho,9,31,10
2015,Octubre,Montevideo y Peron,3158,Montevideo,Peron,10,28,10
2015,Octubre,Potosi y Rawson,1317,Potosi,Rawson,17,33,10
2015,Octubre,J. Alvarez y Padilla,1328,J. Alvarez,Padilla,18,34,10
2015,Octubre,Chile y Tacuari,998,Chile,Tacuari,19,35,10
2015,Octubre,Serrano y Loyola,2825,Serrano,Loyola,20,36,10
2015,Octubre,Gorriti y G. Cruz,3035,Gorriti,G. Cruz,21,37,10
2015,Octubre,Cnel. Diaz y Mansilla,2945,Cnel. Diaz,Mansilla,11,32,10
2015,Octubre,11 de Sep y Monroe,1100,11 de Sep,Monroe,22,38,10
2015,Octubre,Arenales y Montevideo,1876,Arenales,Montevideo,12,10,10
2015,Octubre,M.T. Alvear y Uriburu,1698,M.T. Alvear,Uriburu,23,39,10
2015,Octubre,La Pampa y Superi,1726,La Pampa,Superi,24,40,10
2015,Noviembre,Virrey Cevallos y Chile,2905,Virrey Cevallos,Chile,1,19,11
2015,Noviembre,Azopardo y Mexico,716,Azopardo,Mexico,2,25,11
2015,Noviembre,Rincon y Carlos Calvo,2062,Rincon,Carlos Calvo,3,26,11
2015,Noviembre,Virrey Liniers y C.Calvo,1687,Virrey Liniers,C.Calvo,4,27,11
2015,Noviembre,Billinghurst y Peron,4968,Billinghurst,Peron,5,28,11
2015,Noviembre,Del Libertador y Montevideo,2249,Del Libertador,Montevideo,6,10,11
2015,Noviembre,Corredor Norte y Casares,3564,Corredor Norte,Casares,7,29,11
2015,Noviembre,EEUU y 33 Orientales,1684,EEUU,33 Orientales,8,30,11
2015,Noviembre,F. Alcorta y Derecho,2131,F. Alcorta,Derecho,9,31,11
2015,Noviembre,Montevideo y Peron,3425,Montevideo,Peron,10,28,11
2015,Noviembre,Potosi y Rawson,1464,Potosi,Rawson,17,33,11
2015,Noviembre,J. Alvarez y Padilla,1558,J. Alvarez,Padilla,18,18,11
2015,Noviembre,Chile y Tacuari,1192,Chile,Tacuari,19,19,11
2015,Noviembre,Serrano y Loyola,3806,Serrano,Loyola,20,20,11
2015,Noviembre,Gorriti y G. Cruz,3927,Gorriti,G. Cruz,21,21,11
2015,Noviembre,Cnel. Diaz y Mansilla,3171,Cnel. Diaz,Mansilla,11,11,11
2015,Noviembre,11 de Sep y Monroe,1389,11 de Sep,Monroe,22,22,11
2015,Noviembre,Arenales y Montevideo,2325,Arenales,Montevideo,12,12,11
2015,Noviembre,M.T. Alvear y Uriburu,1964,M.T. Alvear,Uriburu,23,23,11
2015,Noviembre,La Pampa y Superi,1579,La Pampa,Superi,24,24,11
2015,Diciembre,Virrey Cevallos y Chile,2906,Virrey Cevallos,Chile,1,1,12
2015,Diciembre,Azopardo y Mexico,936,Azopardo,Mexico,2,2,12
2015,Diciembre,Rincon y Carlos Calvo,2252,Rincon,Carlos Calvo,3,3,12
2015,Diciembre,Virrey Liniers y C.Calvo,2022,Virrey Liniers,C.Calvo,4,4,12
2015,Diciembre,Billinghurst y Peron,4325,Billinghurst,Peron,5,5,12
2015,Diciembre,Del Libertador y Montevideo,2069,Del Libertador,Montevideo,6,6,12
2015,Diciembre,Corredor Norte y Casares,3750,Corredor Norte,Casares,7,7,12
2015,Diciembre,EEUU y 33 Orientales,1510,EEUU,33 Orientales,8,8,12
2015,Diciembre,F. Alcorta y Derecho,1960,F. Alcorta,Derecho,9,9,12
2015,Diciembre,Montevideo y Peron,2802,Montevideo,Peron,10,10,12
2015,Diciembre,Potosi y Rawson,1191,Potosi,Rawson,17,17,12
2015,Diciembre,J. Alvarez y Padilla,1154,J. Alvarez,Padilla,18,18,12
2015,Diciembre,Chile y Tacuari,1148,Chile,Tacuari,19,19,12
2015,Diciembre,Serrano y Loyola,3351,Serrano,Loyola,20,20,12
2015,Diciembre,Gorriti y G. Cruz,3458,Gorriti,G. Cruz,21,21,12
2015,Diciembre,Cnel. Diaz y Mansilla,2575,Cnel. Diaz,Mansilla,11,11,12
2015,Diciembre,11 de Sep y Monroe,881,11 de Sep,Monroe,22,22,12
2015,Diciembre,Arenales y Montevideo,2133,Arenales,Montevideo,12,12,12
2015,Diciembre,M.T. Alvear y Uriburu,1568,M.T. Alvear,Uriburu,23,23,12
2015,Diciembre,La Pampa y Superi,1567,La Pampa,Superi,24,24,12
2016,Enero,Virrey Cevallos y Chile,2165,Virrey Cevallos,Chile,1,1,1
2016,Enero,Azopardo y Mexico,1092,Azopardo,Mexico,2,2,1
2016,Enero,Rincon y Carlos Calvo,1402,Rincon,Carlos Calvo,3,3,1
2016,Enero,Virrey Liniers y C.Calvo,1414,Virrey Liniers,C.Calvo,4,4,1
2016,Enero,Billinghurst y Peron,2972,Billinghurst,Peron,5,5,1
2016,Enero,Del Libertador y Montevideo,1974,Del Libertador,Montevideo,6,6,1
2016,Enero,Corredor Norte y Casares,2567,Corredor Norte,Casares,7,7,1
2016,Enero,EEUU y 33 Orientales,1300,EEUU,33 Orientales,8,8,1
2016,Enero,F. Alcorta y Derecho,1784,F. Alcorta,Derecho,9,9,1
2016,Enero,Montevideo y Peron,2356,Montevideo,Peron,10,10,1
2016,Enero,Potosi y Rawson,833,Potosi,Rawson,17,17,1
2016,Enero,J. Alvarez y Padilla,1243,J. Alvarez,Padilla,18,18,1
2016,Enero,Chile y Tacuari,840,Chile,Tacuari,19,19,1
2016,Enero,Serrano y Loyola,2618,Serrano,Loyola,20,20,1
2016,Enero,Gorriti y G. Cruz,2933,Gorriti,G. Cruz,21,21,1
2016,Enero,Cnel. Diaz y Mansilla,2058,Cnel. Diaz,Mansilla,11,11,1
2016,Enero,11 de Sep y Monroe,695,11 de Sep,Monroe,22,22,1
2016,Enero,Arenales y Montevideo,1679,Arenales,Montevideo,12,12,1
2016,Enero,M.T. Alvear y Uriburu,1671,M.T. Alvear,Uriburu,23,23,1
2016,Enero,La Pampa y Superi,1490,La Pampa,Superi,24,24,1
2016,Febrero,Virrey Cevallos y Chile,2559,Virrey Cevallos,Chile,1,1,2
2016,Febrero,Azopardo y Mexico,817,Azopardo,Mexico,2,2,2
2016,Febrero,Rincon y Carlos Calvo,2034,Rincon,Carlos Calvo,3,3,2
2016,Febrero,Virrey Liniers y C.Calvo,1903,Virrey Liniers,C.Calvo,4,4,2
2016,Febrero,Billinghurst y Peron,3802,Billinghurst,Peron,5,5,2
2016,Febrero,Del Libertador y Montevideo,1901,Del Libertador,Montevideo,6,6,2
2016,Febrero,Corredor Norte y Casares,3354,Corredor Norte,Casares,7,7,2
2016,Febrero,EEUU y 33 Orientales,1197,EEUU,33 Orientales,8,8,2
2016,Febrero,F. Alcorta y Derecho,1867,F. Alcorta,Derecho,9,9,2
2016,Febrero,Montevideo y Peron,2572,Montevideo,Peron,10,10,2
2016,Febrero,Potosi y Rawson,1152,Potosi,Rawson,17,17,2
2016,Febrero,J. Alvarez y Padilla,1229,J. Alvarez,Padilla,18,18,2
2016,Febrero,Chile y Tacuari,1168,Chile,Tacuari,19,19,2
2016,Febrero,Serrano y Loyola,2614,Serrano,Loyola,20,20,2
2016,Febrero,Gorriti y G. Cruz,2867,Gorriti,G. Cruz,21,21,2
2016,Febrero,Cnel. Diaz y Mansilla,1591,Cnel. Diaz,Mansilla,11,11,2
2016,Febrero,11 de Sep y Monroe,1098,11 de Sep,Monroe,22,22,2
2016,Febrero,Arenales y Montevideo,1836,Arenales,Montevideo,12,12,2
2016,Febrero,M.T. Alvear y Uriburu,1409,M.T. Alvear,Uriburu,23,23,2
2016,Febrero,La Pampa y Superi,1503,La Pampa,Superi,24,24,2
2016,Marzo,Virrey Cevallos y Chile,2618,Virrey Cevallos,Chile,1,1,3
2016,Marzo,Azopardo y Mexico,777,Azopardo,Mexico,2,2,3
2016,Marzo,Rincon y Carlos Calvo,2174,Rincon,Carlos Calvo,3,3,3
2016,Marzo,Virrey Liniers y C.Calvo,2204,Virrey Liniers,C.Calvo,4,4,3
2016,Marzo,Billinghurst y Peron,3883,Billinghurst,Peron,5,5,3
2016,Marzo,Del Libertador y Montevideo,1679,Del Libertador,Montevideo,6,6,3
2016,Marzo,Corredor Norte y Casares,3083,Corredor Norte,Casares,7,7,3
2016,Marzo,EEUU y 33 Orientales,1478,EEUU,33 Orientales,8,8,3
2016,Marzo,F. Alcorta y Derecho,1789,F. Alcorta,Derecho,9,9,3
2016,Marzo,Montevideo y Peron,2965,Montevideo,Peron,10,10,3
2016,Marzo,Potosi y Rawson,1476,Potosi,Rawson,17,17,3
2016,Marzo,J. Alvarez y Padilla,1276,J. Alvarez,Padilla,18,18,3
2016,Marzo,Chile y Tacuari,910,Chile,Tacuari,19,19,3
2016,Marzo,Serrano y Loyola,2458,Serrano,Loyola,20,20,3
2016,Marzo,Gorriti y G. Cruz,3141,Gorriti,G. Cruz,21,21,3
2016,Marzo,Cnel. Diaz y Mansilla,1790,Cnel. Diaz,Mansilla,11,11,3
2016,Marzo,11 de Sep y Monroe,830,11 de Sep,Monroe,22,22,3
2016,Marzo,Arenales y Montevideo,1692,Arenales,Montevideo,12,12,3
2016,Marzo,M.T. Alvear y Uriburu,2235,M.T. Alvear,Uriburu,23,23,3
2016,Marzo,La Pampa y Superi,1766,La Pampa,Superi,24,24,3
2016,Abril,Virrey Cevallos y Chile,3013,Virrey Cevallos,Chile,1,1,4
2016,Abril,Azopardo y Mexico,710,Azopardo,Mexico,2,2,4
2016,Abril,Rincon y Carlos Calvo,2252,Rincon,Carlos Calvo,3,3,4
2016,Abril,Virrey Liniers y C.Calvo,1883,Virrey Liniers,C.Calvo,4,4,4
2016,Abril,Billinghurst y Peron,4291,Billinghurst,Peron,5,5,4
2016,Abril,Del Libertador y Montevideo,1546,Del Libertador,Montevideo,6,6,4
2016,Abril,Corredor Norte y Casares,2998,Corredor Norte,Casares,7,7,4
2016,Abril,EEUU y 33 Orientales,1795,EEUU,33 Orientales,8,8,4
2016,Abril,F. Alcorta y Derecho,1982,F. Alcorta,Derecho,9,9,4
2016,Abril,Montevideo y Peron,2768,Montevideo,Peron,10,10,4
2016,Abril,Potosi y Rawson,1537,Potosi,Rawson,17,17,4
2016,Abril,J. Alvarez y Padilla,1528,J. Alvarez,Padilla,18,18,4
2016,Abril,Chile y Tacuari,1022,Chile,Tacuari,19,19,4
2016,Abril,Serrano y Loyola,2650,Serrano,Loyola,20,20,4
2016,Abril,Gorriti y G. Cruz,3014,Gorriti,G. Cruz,21,21,4
2016,Abril,Cnel. Diaz y Mansilla,2000,Cnel. Diaz,Mansilla,11,11,4
2016,Abril,11 de Sep y Monroe,1497,11 de Sep,Monroe,22,22,4
2016,Abril,Arenales y Montevideo,2052,Arenales,Montevideo,12,12,4
2016,Abril,M.T. Alvear y Uriburu,2912,M.T. Alvear,Uriburu,23,23,4
2016,Abril,La Pampa y Superi,1345,La Pampa,Superi,24,24,4
2016,Mayo,Virrey Cevallos y Chile,2717,Virrey Cevallos,Chile,1,1,5
2016,Mayo,Azopardo y Mexico,1065,Azopardo,Mexico,2,2,5
2016,Mayo,Rincon y Carlos Calvo,2565,Rincon,Carlos Calvo,3,3,5
2016,Mayo,Virrey Liniers y C.Calvo,2312,Virrey Liniers,C.Calvo,4,4,5
2016,Mayo,Billinghurst y Peron,3692,Billinghurst,Peron,5,5,5
2016,Mayo,Del Libertador y Montevideo,1544,Del Libertador,Montevideo,6,6,5
2016,Mayo,Corredor Norte y Casares,2838,Corredor Norte,Casares,7,7,5
2016,Mayo,EEUU y 33 Orientales,1376,EEUU,33 Orientales,8,8,5
2016,Mayo,F. Alcorta y Derecho,1746,F. Alcorta,Derecho,9,9,5
2016,Mayo,Montevideo y Peron,2490,Montevideo,Peron,10,10,5
2016,Mayo,Potosi y Rawson,1730,Potosi,Rawson,17,17,5
2016,Mayo,J. Alvarez y Padilla,1159,J. Alvarez,Padilla,18,18,5
2016,Mayo,Chile y Tacuari,1053,Chile,Tacuari,19,19,5
2016,Mayo,Serrano y Loyola,2195,Serrano,Loyola,20,20,5
2016,Mayo,Gorriti y G. Cruz,2486,Gorriti,G. Cruz,21,21,5
2016,Mayo,Cnel. Diaz y Mansilla,1845,Cnel. Diaz,Mansilla,11,11,5
2016,Mayo,11 de Sep y Monroe,1268,11 de Sep,Monroe,22,22,5
2016,Mayo,Arenales y Montevideo,1948,Arenales,Montevideo,12,12,5
2016,Mayo,M.T. Alvear y Uriburu,1884,M.T. Alvear,Uriburu,23,23,5
2016,Mayo,La Pampa y Superi,1275,La Pampa,Superi,24,24,5
2016,Junio,Virrey Cevallos y Chile,2413,Virrey Cevallos,Chile,1,1,6
2016,Junio,Azopardo y Mexico,765,Azopardo,Mexico,2,2,6
2016,Junio,Rincon y Carlos Calvo,1957,Rincon,Carlos Calvo,3,3,6
2016,Junio,Virrey Liniers y C.Calvo,1758,Virrey Liniers,C.Calvo,4,4,6
2016,Junio,Billinghurst y Peron,3937,Billinghurst,Peron,5,5,6
2016,Junio,Del Libertador y Montevideo,1430,Del Libertador,Montevideo,6,6,6
2016,Junio,Corredor Norte y Casares,2487,Corredor Norte,Casares,7,7,6
2016,Junio,EEUU y 33 Orientales,1472,EEUU,33 Orientales,8,8,6
2016,Junio,F. Alcorta y Derecho,1263,F. Alcorta,Derecho,9,9,6
2016,Junio,Montevideo y Peron,2906,Montevideo,Peron,10,10,6
2016,Junio,Potosi y Rawson,1446,Potosi,Rawson,17,17,6
2016,Junio,J. Alvarez y Padilla,1293,J. Alvarez,Padilla,18,18,6
2016,Junio,Chile y Tacuari,888,Chile,Tacuari,19,19,6
2016,Junio,Serrano y Loyola,2462,Serrano,Loyola,20,20,6
2016,Junio,Gorriti y G. Cruz,2161,Gorriti,G. Cruz,21,21,6
2016,Junio,Cnel. Diaz y Mansilla,1702,Cnel. Diaz,Mansilla,11,11,6
2016,Junio,11 de Sep y Monroe,898,11 de Sep,Monroe,22,22,6
2016,Junio,Arenales y Montevideo,1915,Arenales,Montevideo,12,12,6
2016,Junio,M.T. Alvear y Uriburu,1783,M.T. Alvear,Uriburu,23,23,6
2016,Junio,La Pampa y Superi,1220,La Pampa,Superi,24,24,6
2016,Julio,Virrey Cevallos y Chile,2113,Virrey Cevallos,Chile,1,1,7
2016,Julio,Azopardo y Mexico,609,Azopardo,Mexico,2,2,7
2016,Julio,Rincon y Carlos Calvo,1282,Rincon,Carlos Calvo,3,3,7
2016,Julio,Virrey Liniers y C.Calvo,1250,Virrey Liniers,C.Calvo,4,4,7
2016,Julio,Billinghurst y Peron,2612,Billinghurst,Peron,5,5,7
2016,Julio,Del Libertador y Montevideo,1327,Del Libertador,Montevideo,6,6,7
2016,Julio,Corredor Norte y Casares,2230,Corredor Norte,Casares,7,7,7
2016,Julio,EEUU y 33 Orientales,1268,EEUU,33 Orientales,8,8,7
2016,Julio,F. Alcorta y Derecho,1497,F. Alcorta,Derecho,9,9,7
2016,Julio,Montevideo y Peron,2438,Montevideo,Peron,10,10,7
2016,Julio,Potosi y Rawson,1024,Potosi,Rawson,17,17,7
2016,Julio,J. Alvarez y Padilla,1600,J. Alvarez,Padilla,18,18,7
2016,Julio,Chile y Tacuari,897,Chile,Tacuari,19,19,7
2016,Julio,Serrano y Loyola,3204,Serrano,Loyola,20,20,7
2016,Julio,Gorriti y G. Cruz,3199,Gorriti,G. Cruz,21,21,7
2016,Julio,Cnel. Diaz y Mansilla,1982,Cnel. Diaz,Mansilla,11,11,7
2016,Julio,11 de Sep y Monroe,1057,11 de Sep,Monroe,22,22,7
2016,Julio,Arenales y Montevideo,2212,Arenales,Montevideo,12,12,7
2016,Julio,M.T. Alvear y Uriburu,2301,M.T. Alvear,Uriburu,23,23,7
2016,Julio,La Pampa y Superi,960,La Pampa,Superi,24,24,7
2016,Agosto,Virrey Cevallos y Chile,3087,Virrey Cevallos,Chile,1,1,8
2016,Agosto,Azopardo y Mexico,858,Azopardo,Mexico,2,2,8
2016,Agosto,Rincon y Carlos Calvo,2255,Rincon,Carlos Calvo,3,3,8
2016,Agosto,Virrey Liniers y C.Calvo,2410,Virrey Liniers,C.Calvo,4,4,8
2016,Agosto,Billinghurst y Peron,5011,Billinghurst,Peron,5,5,8
2016,Agosto,Del Libertador y Montevideo,1821,Del Libertador,Montevideo,6,6,8
2016,Agosto,Corredor Norte y Casares,3534,Corredor Norte,Casares,7,7,8
2016,Agosto,EEUU y 33 Orientales,1293,EEUU,33 Orientales,8,8,8
2016,Agosto,F. Alcorta y Derecho,1422,F. Alcorta,Derecho,9,9,8
2016,Agosto,Montevideo y Peron,2429,Montevideo,Peron,10,10,8
2016,Agosto,Potosi y Rawson,1259,Potosi,Rawson,17,17,8
