Origen,Destino,Distancia[km],Año,Mes,Diferencia de ciclistas,Calle 1 origen,Calle 2 origen,Calle 1 origen id,Calle 2 origen id,Calle 1 destino,Calle 2 destino,Calle 1 destino id,Calle 2 destino id
Corredor Norte y Casares,F. Alcorta y Derecho,2.339,2010,Junio,-235,Corredor Norte,Casares,7,29,F. Alcorta,Derecho,9,31
Corredor Norte y Casares,Montevideo y Peron,5.064,2010,Junio,384,Corredor Norte,Casares,7,29,Montevideo,Peron,10,28
Corredor Norte y Casares,Cnel. Diaz y Mansilla,2.538,2010,Junio,460,Corredor Norte,Casares,7,29,Cnel. Diaz,Mansilla,11,32
Corredor Norte y Casares,Arenales y Montevideo,3.771,2010,Junio,272,Corredor Norte,Casares,7,29,Arenales,Montevideo,12,10
EEUU y 33 Orientales,F. Alcorta y Derecho,7.169,2010,Junio,-686,EEUU,33 Orientales,8,30,F. Alcorta,Derecho,9,31
EEUU y 33 Orientales,Montevideo y Peron,4.563,2010,Junio,-67,EEUU,33 Orientales,8,30,Montevideo,Peron,10,28
EEUU y 33 Orientales,Cnel. Diaz y Mansilla,4.338,2010,Junio,9,EEUU,33 Orientales,8,30,Cnel. Diaz,Mansilla,11,32
EEUU y 33 Orientales,Arenales y Montevideo,6.144,2010,Junio,-179,EEUU,33 Orientales,8,30,Arenales,Montevideo,12,10
F. Alcorta y Derecho,Montevideo y Peron,3.26,2010,Junio,619,F. Alcorta,Derecho,9,31,Montevideo,Peron,10,28
F. Alcorta y Derecho,Cnel. Diaz y Mansilla,3.136,2010,Junio,695,F. Alcorta,Derecho,9,31,Cnel. Diaz,Mansilla,11,32
F. Alcorta y Derecho,Arenales y Montevideo,1.966,2010,Junio,507,F. Alcorta,Derecho,9,31,Arenales,Montevideo,12,10
Montevideo y Peron,Cnel. Diaz y Mansilla,3.461,2010,Junio,76,Montevideo,Peron,10,28,Cnel. Diaz,Mansilla,11,32
Montevideo y Peron,Arenales y Montevideo,1.293,2010,Junio,-112,Montevideo,Peron,10,28,Arenales,Montevideo,12,10
Cnel. Diaz y Mansilla,Arenales y Montevideo,3.011,2010,Junio,-188,Cnel. Diaz,Mansilla,11,32,Arenales,Montevideo,12,10
Virrey Cevallos y Chile,Azopardo y Mexico,2.122,2010,Julio,302,Virrey Cevallos,Chile,1,19,Azopardo,Mexico,2,25
Virrey Cevallos y Chile,Rincon y Carlos Calvo,1.005,2010,Julio,-202,Virrey Cevallos,Chile,1,19,Rincon,Carlos Calvo,3,26
Virrey Cevallos y Chile,Virrey Liniers y C.Calvo,2.721,2010,Julio,418,Virrey Cevallos,Chile,1,19,Virrey Liniers,C.Calvo,4,27
Virrey Cevallos y Chile,Billinghurst y Peron,3.611,2010,Julio,-51,Virrey Cevallos,Chile,1,19,Billinghurst,Peron,5,28
Virrey Cevallos y Chile,Del Libertador y Montevideo,4.485,2010,Julio,123,Virrey Cevallos,Chile,1,19,Del Libertador,Montevideo,6,10
Virrey Cevallos y Chile,Corredor Norte y Casares,6.849,2010,Julio,59,Virrey Cevallos,Chile,1,19,Corredor Norte,Casares,7,29
Virrey Cevallos y Chile,EEUU y 33 Orientales,3.749,2010,Julio,539,Virrey Cevallos,Chile,1,19,EEUU,33 Orientales,8,30
Virrey Cevallos y Chile,F. Alcorta y Derecho,5.367,2010,Julio,-34,Virrey Cevallos,Chile,1,19,F. Alcorta,Derecho,9,31
Virrey Cevallos y Chile,Montevideo y Peron,1.447,2010,Julio,483,Virrey Cevallos,Chile,1,19,Montevideo,Peron,10,28
Virrey Cevallos y Chile,Cnel. Diaz y Mansilla,4.886,2010,Julio,546,Virrey Cevallos,Chile,1,19,Cnel. Diaz,Mansilla,11,32
Virrey Cevallos y Chile,Arenales y Montevideo,2.906,2010,Julio,389,Virrey Cevallos,Chile,1,19,Arenales,Montevideo,12,10
Azopardo y Mexico,Rincon y Carlos Calvo,3.291,2010,Julio,-504,Azopardo,Mexico,2,25,Rincon,Carlos Calvo,3,26
Azopardo y Mexico,Virrey Liniers y C.Calvo,5.02,2010,Julio,116,Azopardo,Mexico,2,25,Virrey Liniers,C.Calvo,4,27
Azopardo y Mexico,Billinghurst y Peron,5.439,2010,Julio,-353,Azopardo,Mexico,2,25,Billinghurst,Peron,5,28
Azopardo y Mexico,Del Libertador y Montevideo,3.707,2010,Julio,-179,Azopardo,Mexico,2,25,Del Libertador,Montevideo,6,10
Azopardo y Mexico,Corredor Norte y Casares,6.326,2010,Julio,-243,Azopardo,Mexico,2,25,Corredor Norte,Casares,7,29
Azopardo y Mexico,EEUU y 33 Orientales,6.048,2010,Julio,237,Azopardo,Mexico,2,25,EEUU,33 Orientales,8,30
Azopardo y Mexico,F. Alcorta y Derecho,4.588,2010,Julio,-336,Azopardo,Mexico,2,25,F. Alcorta,Derecho,9,31
Azopardo y Mexico,Montevideo y Peron,2.933,2010,Julio,181,Azopardo,Mexico,2,25,Montevideo,Peron,10,28
Azopardo y Mexico,Cnel. Diaz y Mansilla,6.721,2010,Julio,244,Azopardo,Mexico,2,25,Cnel. Diaz,Mansilla,11,32
Azopardo y Mexico,Arenales y Montevideo,4.413,2010,Julio,87,Azopardo,Mexico,2,25,Arenales,Montevideo,12,10
Rincon y Carlos Calvo,Virrey Liniers y C.Calvo,1.72,2010,Julio,620,Rincon,Carlos Calvo,3,26,Virrey Liniers,C.Calvo,4,27
Rincon y Carlos Calvo,Billinghurst y Peron,3.334,2010,Julio,151,Rincon,Carlos Calvo,3,26,Billinghurst,Peron,5,28
Rincon y Carlos Calvo,Del Libertador y Montevideo,4.868,2010,Julio,325,Rincon,Carlos Calvo,3,26,Del Libertador,Montevideo,6,10
Rincon y Carlos Calvo,Corredor Norte y Casares,6.572,2010,Julio,261,Rincon,Carlos Calvo,3,26,Corredor Norte,Casares,7,29
Rincon y Carlos Calvo,EEUU y 33 Orientales,2.748,2010,Julio,741,Rincon,Carlos Calvo,3,26,EEUU,33 Orientales,8,30
Rincon y Carlos Calvo,F. Alcorta y Derecho,5.041,2010,Julio,168,Rincon,Carlos Calvo,3,26,F. Alcorta,Derecho,9,31
Rincon y Carlos Calvo,Montevideo y Peron,2.151,2010,Julio,685,Rincon,Carlos Calvo,3,26,Montevideo,Peron,10,28
Rincon y Carlos Calvo,Cnel. Diaz y Mansilla,4.609,2010,Julio,748,Rincon,Carlos Calvo,3,26,Cnel. Diaz,Mansilla,11,32
Rincon y Carlos Calvo,Arenales y Montevideo,4.005,2010,Julio,591,Rincon,Carlos Calvo,3,26,Arenales,Montevideo,12,10
Virrey Liniers y C.Calvo,Billinghurst y Peron,1.849,2010,Julio,-469,Virrey Liniers,C.Calvo,4,27,Billinghurst,Peron,5,28
Virrey Liniers y C.Calvo,Del Libertador y Montevideo,7.374,2010,Julio,-295,Virrey Liniers,C.Calvo,4,27,Del Libertador,Montevideo,6,10
Virrey Liniers y C.Calvo,Corredor Norte y Casares,6.092,2010,Julio,-359,Virrey Liniers,C.Calvo,4,27,Corredor Norte,Casares,7,29
Virrey Liniers y C.Calvo,EEUU y 33 Orientales,1.028,2010,Julio,121,Virrey Liniers,C.Calvo,4,27,EEUU,33 Orientales,8,30
Virrey Liniers y C.Calvo,F. Alcorta y Derecho,6.385,2010,Julio,-452,Virrey Liniers,C.Calvo,4,27,F. Alcorta,Derecho,9,31
Virrey Liniers y C.Calvo,Montevideo y Peron,3.778,2010,Julio,65,Virrey Liniers,C.Calvo,4,27,Montevideo,Peron,10,28
Virrey Liniers y C.Calvo,Cnel. Diaz y Mansilla,3.554,2010,Julio,128,Virrey Liniers,C.Calvo,4,27,Cnel. Diaz,Mansilla,11,32
Virrey Liniers y C.Calvo,Arenales y Montevideo,5.359,2010,Julio,-29,Virrey Liniers,C.Calvo,4,27,Arenales,Montevideo,12,10
Billinghurst y Peron,Del Libertador y Montevideo,5.525,2010,Julio,174,Billinghurst,Peron,5,28,Del Libertador,Montevideo,6,10
Billinghurst y Peron,Corredor Norte y Casares,4.243,2010,Julio,110,Billinghurst,Peron,5,28,Corredor Norte,Casares,7,29
Billinghurst y Peron,EEUU y 33 Orientales,2.812,2010,Julio,590,Billinghurst,Peron,5,28,EEUU,33 Orientales,8,30
Billinghurst y Peron,F. Alcorta y Derecho,4.536,2010,Julio,17,Billinghurst,Peron,5,28,F. Alcorta,Derecho,9,31
Billinghurst y Peron,Montevideo y Peron,3.02,2010,Julio,534,Billinghurst,Peron,5,28,Montevideo,Peron,10,28
Billinghurst y Peron,Cnel. Diaz y Mansilla,1.705,2010,Julio,597,Billinghurst,Peron,5,28,Cnel. Diaz,Mansilla,11,32
Billinghurst y Peron,Arenales y Montevideo,3.958,2010,Julio,440,Billinghurst,Peron,5,28,Arenales,Montevideo,12,10
Del Libertador y Montevideo,Corredor Norte y Casares,2.676,2010,Julio,-64,Del Libertador,Montevideo,6,10,Corredor Norte,Casares,7,29
Del Libertador y Montevideo,EEUU y 33 Orientales,7.473,2010,Julio,416,Del Libertador,Montevideo,6,10,EEUU,33 Orientales,8,30
Del Libertador y Montevideo,F. Alcorta y Derecho,0.938,2010,Julio,-157,Del Libertador,Montevideo,6,10,F. Alcorta,Derecho,9,31
Del Libertador y Montevideo,Montevideo y Peron,2.599,2010,Julio,360,Del Libertador,Montevideo,6,10,Montevideo,Peron,10,28
Del Libertador y Montevideo,Cnel. Diaz y Mansilla,4.073,2010,Julio,423,Del Libertador,Montevideo,6,10,Cnel. Diaz,Mansilla,11,32
Del Libertador y Montevideo,Arenales y Montevideo,1.305,2010,Julio,266,Del Libertador,Montevideo,6,10,Arenales,Montevideo,12,10
Corredor Norte y Casares,EEUU y 33 Orientales,6.495,2010,Julio,480,Corredor Norte,Casares,7,29,EEUU,33 Orientales,8,30
Corredor Norte y Casares,F. Alcorta y Derecho,2.339,2010,Julio,-93,Corredor Norte,Casares,7,29,F. Alcorta,Derecho,9,31
Corredor Norte y Casares,Montevideo y Peron,5.064,2010,Julio,424,Corredor Norte,Casares,7,29,Montevideo,Peron,10,28
Corredor Norte y Casares,Cnel. Diaz y Mansilla,2.538,2010,Julio,487,Corredor Norte,Casares,7,29,Cnel. Diaz,Mansilla,11,32
Corredor Norte y Casares,Arenales y Montevideo,3.771,2010,Julio,330,Corredor Norte,Casares,7,29,Arenales,Montevideo,12,10
EEUU y 33 Orientales,F. Alcorta y Derecho,7.169,2010,Julio,-573,EEUU,33 Orientales,8,30,F. Alcorta,Derecho,9,31
EEUU y 33 Orientales,Montevideo y Peron,4.563,2010,Julio,-56,EEUU,33 Orientales,8,30,Montevideo,Peron,10,28
EEUU y 33 Orientales,Cnel. Diaz y Mansilla,4.338,2010,Julio,7,EEUU,33 Orientales,8,30,Cnel. Diaz,Mansilla,11,32
EEUU y 33 Orientales,Arenales y Montevideo,6.144,2010,Julio,-150,EEUU,33 Orientales,8,30,Arenales,Montevideo,12,10
F. Alcorta y Derecho,Montevideo y Peron,3.26,2010,Julio,517,F. Alcorta,Derecho,9,31,Montevideo,Peron,10,28
F. Alcorta y Derecho,Cnel. Diaz y Mansilla,3.136,2010,Julio,580,F. Alcorta,Derecho,9,31,Cnel. Diaz,Mansilla,11,32
F. Alcorta y Derecho,Arenales y Montevideo,1.966,2010,Julio,423,F. Alcorta,Derecho,9,31,Arenales,Montevideo,12,10
Montevideo y Peron,Cnel. Diaz y Mansilla,3.461,2010,Julio,63,Montevideo,Peron,10,28,Cnel. Diaz,Mansilla,11,32
Montevideo y Peron,Arenales y Montevideo,1.293,2010,Julio,-94,Montevideo,Peron,10,28,Arenales,Montevideo,12,10
Cnel. Diaz y Mansilla,Arenales y Montevideo,3.011,2010,Julio,-157,Cnel. Diaz,Mansilla,11,32,Arenales,Montevideo,12,10
Virrey Cevallos y Chile,Azopardo y Mexico,2.122,2010,Agosto,497,Virrey Cevallos,Chile,1,19,Azopardo,Mexico,2,25
Virrey Cevallos y Chile,Rincon y Carlos Calvo,1.005,2010,Agosto,117,Virrey Cevallos,Chile,1,19,Rincon,Carlos Calvo,3,26
Virrey Cevallos y Chile,Virrey Liniers y C.Calvo,2.721,2010,Agosto,499,Virrey Cevallos,Chile,1,19,Virrey Liniers,C.Calvo,4,27
Virrey Cevallos y Chile,Billinghurst y Peron,3.611,2010,Agosto,45,Virrey Cevallos,Chile,1,19,Billinghurst,Peron,5,28
Virrey Cevallos y Chile,Del Libertador y Montevideo,4.485,2010,Agosto,233,Virrey Cevallos,Chile,1,19,Del Libertador,Montevideo,6,10
Virrey Cevallos y Chile,Corredor Norte y Casares,6.849,2010,Agosto,336,Virrey Cevallos,Chile,1,19,Corredor Norte,Casares,7,29
Virrey Cevallos y Chile,EEUU y 33 Orientales,3.749,2010,Agosto,695,Virrey Cevallos,Chile,1,19,EEUU,33 Orientales,8,30
Virrey Cevallos y Chile,F. Alcorta y Derecho,5.367,2010,Agosto,63,Virrey Cevallos,Chile,1,19,F. Alcorta,Derecho,9,31
Virrey Cevallos y Chile,Montevideo y Peron,1.447,2010,Agosto,633,Virrey Cevallos,Chile,1,19,Montevideo,Peron,10,28
Virrey Cevallos y Chile,Cnel. Diaz y Mansilla,4.886,2010,Agosto,703,Virrey Cevallos,Chile,1,19,Cnel. Diaz,Mansilla,11,32
Virrey Cevallos y Chile,Arenales y Montevideo,2.906,2010,Agosto,530,Virrey Cevallos,Chile,1,19,Arenales,Montevideo,12,10
Azopardo y Mexico,Rincon y Carlos Calvo,3.291,2010,Agosto,-380,Azopardo,Mexico,2,25,Rincon,Carlos Calvo,3,26
Azopardo y Mexico,Virrey Liniers y C.Calvo,5.02,2010,Agosto,2,Azopardo,Mexico,2,25,Virrey Liniers,C.Calvo,4,27
Azopardo y Mexico,Billinghurst y Peron,5.439,2010,Agosto,-452,Azopardo,Mexico,2,25,Billinghurst,Peron,5,28
Azopardo y Mexico,Del Libertador y Montevideo,3.707,2010,Agosto,-264,Azopardo,Mexico,2,25,Del Libertador,Montevideo,6,10
Azopardo y Mexico,Corredor Norte y Casares,6.326,2010,Agosto,-161,Azopardo,Mexico,2,25,Corredor Norte,Casares,7,29
Azopardo y Mexico,EEUU y 33 Orientales,6.048,2010,Agosto,198,Azopardo,Mexico,2,25,EEUU,33 Orientales,8,30
Azopardo y Mexico,F. Alcorta y Derecho,4.588,2010,Agosto,-434,Azopardo,Mexico,2,25,F. Alcorta,Derecho,9,31
Azopardo y Mexico,Montevideo y Peron,2.933,2010,Agosto,136,Azopardo,Mexico,2,25,Montevideo,Peron,10,28
Azopardo y Mexico,Cnel. Diaz y Mansilla,6.721,2010,Agosto,206,Azopardo,Mexico,2,25,Cnel. Diaz,Mansilla,11,32
Azopardo y Mexico,Arenales y Montevideo,4.413,2010,Agosto,33,Azopardo,Mexico,2,25,Arenales,Montevideo,12,10
Rincon y Carlos Calvo,Virrey Liniers y C.Calvo,1.72,2010,Agosto,382,Rincon,Carlos Calvo,3,26,Virrey Liniers,C.Calvo,4,27
Rincon y Carlos Calvo,Billinghurst y Peron,3.334,2010,Agosto,-72,Rincon,Carlos Calvo,3,26,Billinghurst,Peron,5,28
Rincon y Carlos Calvo,Del Libertador y Montevideo,4.868,2010,Agosto,116,Rincon,Carlos Calvo,3,26,Del Libertador,Montevideo,6,10
Rincon y Carlos Calvo,Corredor Norte y Casares,6.572,2010,Agosto,219,Rincon,Carlos Calvo,3,26,Corredor Norte,Casares,7,29
Rincon y Carlos Calvo,EEUU y 33 Orientales,2.748,2010,Agosto,578,Rincon,Carlos Calvo,3,26,EEUU,33 Orientales,8,30
Rincon y Carlos Calvo,F. Alcorta y Derecho,5.041,2010,Agosto,-54,Rincon,Carlos Calvo,3,26,F. Alcorta,Derecho,9,31
Rincon y Carlos Calvo,Montevideo y Peron,2.151,2010,Agosto,516,Rincon,Carlos Calvo,3,26,Montevideo,Peron,10,28
Rincon y Carlos Calvo,Cnel. Diaz y Mansilla,4.609,2010,Agosto,586,Rincon,Carlos Calvo,3,26,Cnel. Diaz,Mansilla,11,32
Rincon y Carlos Calvo,Arenales y Montevideo,4.005,2010,Agosto,413,Rincon,Carlos Calvo,3,26,Arenales,Montevideo,12,10
Virrey Liniers y C.Calvo,Billinghurst y Peron,1.849,2010,Agosto,-454,Virrey Liniers,C.Calvo,4,27,Billinghurst,Peron,5,28
Virrey Liniers y C.Calvo,Del Libertador y Montevideo,7.374,2010,Agosto,-266,Virrey Liniers,C.Calvo,4,27,Del Libertador,Montevideo,6,10
Virrey Liniers y C.Calvo,Corredor Norte y Casares,6.092,2010,Agosto,-163,Virrey Liniers,C.Calvo,4,27,Corredor Norte,Casares,7,29
Virrey Liniers y C.Calvo,EEUU y 33 Orientales,1.028,2010,Agosto,196,Virrey Liniers,C.Calvo,4,27,EEUU,33 Orientales,8,30
Virrey Liniers y C.Calvo,F. Alcorta y Derecho,6.385,2010,Agosto,-436,Virrey Liniers,C.Calvo,4,27,F. Alcorta,Derecho,9,31
Virrey Liniers y C.Calvo,Montevideo y Peron,3.778,2010,Agosto,134,Virrey Liniers,C.Calvo,4,27,Montevideo,Peron,10,28
Virrey Liniers y C.Calvo,Cnel. Diaz y Mansilla,3.554,2010,Agosto,204,Virrey Liniers,C.Calvo,4,27,Cnel. Diaz,Mansilla,11,32
Virrey Liniers y C.Calvo,Arenales y Montevideo,5.359,2010,Agosto,31,Virrey Liniers,C.Calvo,4,27,Arenales,Montevideo,12,10
Billinghurst y Peron,Del Libertador y Montevideo,5.525,2010,Agosto,188,Billinghurst,Peron,5,28,Del Libertador,Montevideo,6,10
Billinghurst y Peron,Corredor Norte y Casares,4.243,2010,Agosto,291,Billinghurst,Peron,5,28,Corredor Norte,Casares,7,29
Billinghurst y Peron,EEUU y 33 Orientales,2.812,2010,Agosto,650,Billinghurst,Peron,5,28,EEUU,33 Orientales,8,30
Billinghurst y Peron,F. Alcorta y Derecho,4.536,2010,Agosto,18,Billinghurst,Peron,5,28,F. Alcorta,Derecho,9,31
Billinghurst y Peron,Montevideo y Peron,3.02,2010,Agosto,588,Billinghurst,Peron,5,28,Montevideo,Peron,10,28
Billinghurst y Peron,Cnel. Diaz y Mansilla,1.705,2010,Agosto,658,Billinghurst,Peron,5,28,Cnel. Diaz,Mansilla,11,32
Billinghurst y Peron,Arenales y Montevideo,3.958,2010,Agosto,485,Billinghurst,Peron,5,28,Arenales,Montevideo,12,10
Del Libertador y Montevideo,Corredor Norte y Casares,2.676,2010,Agosto,103,Del Libertador,Montevideo,6,10,Corredor Norte,Casares,7,29
Del Libertador y Montevideo,EEUU y 33 Orientales,7.473,2010,Agosto,462,Del Libertador,Montevideo,6,10,EEUU,33 Orientales,8,30
Del Libertador y Montevideo,F. Alcorta y Derecho,0.938,2010,Agosto,-170,Del Libertador,Montevideo,6,10,F. Alcorta,Derecho,9,31
Del Libertador y Montevideo,Montevideo y Peron,2.599,2010,Agosto,400,Del Libertador,Montevideo,6,10,Montevideo,Peron,10,28
Del Libertador y Montevideo,Cnel. Diaz y Mansilla,4.073,2010,Agosto,470,Del Libertador,Montevideo,6,10,Cnel. Diaz,Mansilla,11,32
Del Libertador y Montevideo,Arenales y Montevideo,1.305,2010,Agosto,297,Del Libertador,Montevideo,6,10,Arenales,Montevideo,12,10
Corredor Norte y Casares,EEUU y 33 Orientales,6.495,2010,Agosto,359,Corredor Norte,Casares,7,29,EEUU,33 Orientales,8,30
Corredor Norte y Casares,F. Alcorta y Derecho,2.339,2010,Agosto,-273,Corredor Norte,Casares,7,29,F. Alcorta,Derecho,9,31
Corredor Norte y Casares,Montevideo y Peron,5.064,2010,Agosto,297,Corredor Norte,Casares,7,29,Montevideo,Peron,10,28
Corredor Norte y Casares,Cnel. Diaz y Mansilla,2.538,2010,Agosto,367,Corredor Norte,Casares,7,29,Cnel. Diaz,Mansilla,11,32
Corredor Norte y Casares,Arenales y Montevideo,3.771,2010,Agosto,194,Corredor Norte,Casares,7,29,Arenales,Montevideo,12,10
EEUU y 33 Orientales,F. Alcorta y Derecho,7.169,2010,Agosto,-632,EEUU,33 Orientales,8,30,F. Alcorta,Derecho,9,31
EEUU y 33 Orientales,Montevideo y Peron,4.563,2010,Agosto,-62,EEUU,33 Orientales,8,30,Montevideo,Peron,10,28
EEUU y 33 Orientales,Cnel. Diaz y Mansilla,4.338,2010,Agosto,8,EEUU,33 Orientales,8,30,Cnel. Diaz,Mansilla,11,32
EEUU y 33 Orientales,Arenales y Montevideo,6.144,2010,Agosto,-165,EEUU,33 Orientales,8,30,Arenales,Montevideo,12,10
F. Alcorta y Derecho,Montevideo y Peron,3.26,2010,Agosto,570,F. Alcorta,Derecho,9,31,Montevideo,Peron,10,28
F. Alcorta y Derecho,Cnel. Diaz y Mansilla,3.136,2010,Agosto,640,F. Alcorta,Derecho,9,31,Cnel. Diaz,Mansilla,11,32
F. Alcorta y Derecho,Arenales y Montevideo,1.966,2010,Agosto,467,F. Alcorta,Derecho,9,31,Arenales,Montevideo,12,10
Montevideo y Peron,Cnel. Diaz y Mansilla,3.461,2010,Agosto,70,Montevideo,Peron,10,28,Cnel. Diaz,Mansilla,11,32
Montevideo y Peron,Arenales y Montevideo,1.293,2010,Agosto,-103,Montevideo,Peron,10,28,Arenales,Montevideo,12,10
Cnel. Diaz y Mansilla,Arenales y Montevideo,3.011,2010,Agosto,-173,Cnel. Diaz,Mansilla,11,32,Arenales,Montevideo,12,10
Virrey Cevallos y Chile,Azopardo y Mexico,2.122,2010,Septiembre,400,Virrey Cevallos,Chile,1,19,Azopardo,Mexico,2,25
Virrey Cevallos y Chile,Rincon y Carlos Calvo,1.005,2010,Septiembre,-174,Virrey Cevallos,Chile,1,19,Rincon,Carlos Calvo,3,26
Virrey Cevallos y Chile,Virrey Liniers y C.Calvo,2.721,2010,Septiembre,433,Virrey Cevallos,Chile,1,19,Virrey Liniers,C.Calvo,4,27
Virrey Cevallos y Chile,Billinghurst y Peron,3.611,2010,Septiembre,104,Virrey Cevallos,Chile,1,19,Billinghurst,Peron,5,28
Virrey Cevallos y Chile,Del Libertador y Montevideo,4.485,2010,Septiembre,312,Virrey Cevallos,Chile,1,19,Del Libertador,Montevideo,6,10
Virrey Cevallos y Chile,Corredor Norte y Casares,6.849,2010,Septiembre,86,Virrey Cevallos,Chile,1,19,Corredor Norte,Casares,7,29
Virrey Cevallos y Chile,EEUU y 33 Orientales,3.749,2010,Septiembre,697,Virrey Cevallos,Chile,1,19,EEUU,33 Orientales,8,30
Virrey Cevallos y Chile,F. Alcorta y Derecho,5.367,2010,Septiembre,124,Virrey Cevallos,Chile,1,19,F. Alcorta,Derecho,9,31
Virrey Cevallos y Chile,Montevideo y Peron,1.447,2010,Septiembre,738,Virrey Cevallos,Chile,1,19,Montevideo,Peron,10,28
Virrey Cevallos y Chile,Cnel. Diaz y Mansilla,4.886,2010,Septiembre,813,Virrey Cevallos,Chile,1,19,Cnel. Diaz,Mansilla,11,32
Virrey Cevallos y Chile,Arenales y Montevideo,2.906,2010,Septiembre,627,Virrey Cevallos,Chile,1,19,Arenales,Montevideo,12,10
Azopardo y Mexico,Rincon y Carlos Calvo,3.291,2010,Septiembre,-574,Azopardo,Mexico,2,25,Rincon,Carlos Calvo,3,26
Azopardo y Mexico,Virrey Liniers y C.Calvo,5.02,2010,Septiembre,33,Azopardo,Mexico,2,25,Virrey Liniers,C.Calvo,4,27
Azopardo y Mexico,Billinghurst y Peron,5.439,2010,Septiembre,-296,Azopardo,Mexico,2,25,Billinghurst,Peron,5,28
Azopardo y Mexico,Del Libertador y Montevideo,3.707,2010,Septiembre,-88,Azopardo,Mexico,2,25,Del Libertador,Montevideo,6,10
Azopardo y Mexico,Corredor Norte y Casares,6.326,2010,Septiembre,-314,Azopardo,Mexico,2,25,Corredor Norte,Casares,7,29
Azopardo y Mexico,EEUU y 33 Orientales,6.048,2010,Septiembre,297,Azopardo,Mexico,2,25,EEUU,33 Orientales,8,30
Azopardo y Mexico,F. Alcorta y Derecho,4.588,2010,Septiembre,-276,Azopardo,Mexico,2,25,F. Alcorta,Derecho,9,31
Azopardo y Mexico,Montevideo y Peron,2.933,2010,Septiembre,338,Azopardo,Mexico,2,25,Montevideo,Peron,10,28
Azopardo y Mexico,Cnel. Diaz y Mansilla,6.721,2010,Septiembre,413,Azopardo,Mexico,2,25,Cnel. Diaz,Mansilla,11,32
Azopardo y Mexico,Arenales y Montevideo,4.413,2010,Septiembre,227,Azopardo,Mexico,2,25,Arenales,Montevideo,12,10
Rincon y Carlos Calvo,Virrey Liniers y C.Calvo,1.72,2010,Septiembre,607,Rincon,Carlos Calvo,3,26,Virrey Liniers,C.Calvo,4,27
Rincon y Carlos Calvo,Billinghurst y Peron,3.334,2010,Septiembre,278,Rincon,Carlos Calvo,3,26,Billinghurst,Peron,5,28
Rincon y Carlos Calvo,Del Libertador y Montevideo,4.868,2010,Septiembre,486,Rincon,Carlos Calvo,3,26,Del Libertador,Montevideo,6,10
Rincon y Carlos Calvo,Corredor Norte y Casares,6.572,2010,Septiembre,260,Rincon,Carlos Calvo,3,26,Corredor Norte,Casares,7,29
Rincon y Carlos Calvo,EEUU y 33 Orientales,2.748,2010,Septiembre,871,Rincon,Carlos Calvo,3,26,EEUU,33 Orientales,8,30
Rincon y Carlos Calvo,F. Alcorta y Derecho,5.041,2010,Septiembre,298,Rincon,Carlos Calvo,3,26,F. Alcorta,Derecho,9,31
Rincon y Carlos Calvo,Montevideo y Peron,2.151,2010,Septiembre,912,Rincon,Carlos Calvo,3,26,Montevideo,Peron,10,28
Rincon y Carlos Calvo,Cnel. Diaz y Mansilla,4.609,2010,Septiembre,987,Rincon,Carlos Calvo,3,26,Cnel. Diaz,Mansilla,11,32
Rincon y Carlos Calvo,Arenales y Montevideo,4.005,2010,Septiembre,801,Rincon,Carlos Calvo,3,26,Arenales,Montevideo,12,10
Virrey Liniers y C.Calvo,Billinghurst y Peron,1.849,2010,Septiembre,-329,Virrey Liniers,C.Calvo,4,27,Billinghurst,Peron,5,28
Virrey Liniers y C.Calvo,Del Libertador y Montevideo,7.374,2010,Septiembre,-121,Virrey Liniers,C.Calvo,4,27,Del Libertador,Montevideo,6,10
Virrey Liniers y C.Calvo,Corredor Norte y Casares,6.092,2010,Septiembre,-347,Virrey Liniers,C.Calvo,4,27,Corredor Norte,Casares,7,29
Virrey Liniers y C.Calvo,EEUU y 33 Orientales,1.028,2010,Septiembre,264,Virrey Liniers,C.Calvo,4,27,EEUU,33 Orientales,8,30
Virrey Liniers y C.Calvo,F. Alcorta y Derecho,6.385,2010,Septiembre,-309,Virrey Liniers,C.Calvo,4,27,F. Alcorta,Derecho,9,31
Virrey Liniers y C.Calvo,Montevideo y Peron,3.778,2010,Septiembre,305,Virrey Liniers,C.Calvo,4,27,Montevideo,Peron,10,28
Virrey Liniers y C.Calvo,Cnel. Diaz y Mansilla,3.554,2010,Septiembre,380,Virrey Liniers,C.Calvo,4,27,Cnel. Diaz,Mansilla,11,32
Virrey Liniers y C.Calvo,Arenales y Montevideo,5.359,2010,Septiembre,194,Virrey Liniers,C.Calvo,4,27,Arenales,Montevideo,12,10
Billinghurst y Peron,Del Libertador y Montevideo,5.525,2010,Septiembre,208,Billinghurst,Peron,5,28,Del Libertador,Montevideo,6,10
Billinghurst y Peron,Corredor Norte y Casares,4.243,2010,Septiembre,-18,Billinghurst,Peron,5,28,Corredor Norte,Casares,7,29
Billinghurst y Peron,EEUU y 33 Orientales,2.812,2010,Septiembre,593,Billinghurst,Peron,5,28,EEUU,33 Orientales,8,30
Billinghurst y Peron,F. Alcorta y Derecho,4.536,2010,Septiembre,20,Billinghurst,Peron,5,28,F. Alcorta,Derecho,9,31
Billinghurst y Peron,Montevideo y Peron,3.02,2010,Septiembre,634,Billinghurst,Peron,5,28,Montevideo,Peron,10,28
